_id,Bevoegd Gezag,Sector,Groepering,Naam,Jaar,Lonen,Sociale lasten,Premies Participatiefonds,Premies Vervangingsfonds,Pensioenlasten,Lonen salarissen sociale lasten en pensioenlasten,Dotaties personele voorzieningen,Lasten personeel niet in loondienst,Overige overige personele lasten,Overige personele lasten,Vergoedingen uit het Participatiefonds,Vergoedingen uit het Vervangingsfonds,Overige uitkeringen die personeelslasten verminderen,Uitkeringen die personeelslasten verminderen,Personeelslasten,Afschrijvingen op immateriele vaste activa,Afschrijvingen op materiele vaste activa,Afschrijvingen,Huurlasten,Verzekeringslasten,Onderhoudslasten klein onderhoud,Lasten voor energie en water,Schoonmaakkosten,Belastingen en heffingen,Dotatie onderhoudsvoorziening,Overige overige huisvestingslasten,Huisvestingslasten,Administratie en beheerslasten,Inventaris en apparatuur,Leer en hulpmiddelen,Dotatie overige voorzieningen,Overige overige overige lasten,Overige lasten,Verstrekte subsidies,Gerealiseerde herwaardering,Verplichte afdrachten uit te voeren door OCW voor vso,Verplichte afdrachten uit te voeren door OCW voor Lwoo,Verplichte afdrachten uit te voeren door OCW voor pro,Verplichte afdrachten uit te voeren door OCW,Doorbetaling op basis van 1 februari vso,Doorbetaling op basis van 1 februari sbo,Doorbetaling op basis van 1 februari,Overige doorbetalingen van rijksbijdragen aan schoolbesturen,Doorbetalingen aan schoolbesturen,Accountantshonoraria voor het onderzoek van de jaarrekening,Accountantshonoraria voor andere controleopdrachten,Accountantshonoraria voor adviesdiensten op fiscaal terrein,Accountantshonoraria voor andere nietcontrolediensten,Accountantshonoraria
7039,74049,PO,BO6,Stichting Signum,2017,24490807,4065180,,,3300667,31856654,72323,,757749,830072,,,386021,386021,32300705,,905278,905278,91428,,2111859,,19901,10340,471515,335773,3040816,695059,542138,477798,,1156998,2871993,,,,,,,,,,,,41455,12295,,,53750
7040,74049,PO,BO6,Stichting Signum,2018,25776484,4611490,,,3421777,33809751,35377,,1648961,1684338,,,347160,347160,35146929,,939417,939417,98215,,2219202,,7542,22606,554537,16073,2918175,796119,497112,496470,,954633,2744334,,,,,,,,,,,,55660,,,,55660
7041,74050,VO,SSG1,Sancta Maria Stichting,2014,1634111,262336,,,240827,2137274,4644,12259,28329,45232,,,,37169,2145337,,55571,55571,153,,21386,73145,53432,3680,,1167,152963,72971,202241,,,127891,403103,,,,,,,,,,,,10000,,,,10000
7042,74050,VO,SSG1,Sancta Maria Stichting,2015,1720230,266960,,,225174,2212364,2000,22750,39311,64061,,,65805,65805,2210620,,55496,55496,,,24112,47086,52459,1579,40000,1283,166519,87087,11297,213222,,143201,454807,,,,,,,,,,,,14823,,,,14823
7043,74050,VO,SSG1,Sancta Maria Stichting,2016,1819589,284760,,,215965,2320314,0,79652,47465,127117,,,66500,66500,2380931,0,63974,63974,0,,28058,32107,58348,3783,0,10621,132917,67714,8602,196875,0,132993,406184,,,,,,,,,,,,8773,0,0,0,8773
7044,74050,VO,SSG1,Sancta Maria Stichting,2017,1847153,307136,,,258280,2412569,8161,78227,88046,174434,,,76897,76897,2510106,0,73244,73244,0,,24789,38796,58423,4426,0,14010,140444,73259,3589,209635,0,153848,440331,,,,,,,,,,,,10000,0,0,0,10000
7045,74050,VO,SSG1,Sancta Maria Stichting,2018,1910911,319533,,,268412,2498856,10188,94758,109577,214523,,,142634,142634,2570745,,66961,66961,879,,26461,40139,60369,5051,,9617,142516,79486,5112,210897,,126306,421801,,,,,,,,,,,,10500,,,,10500
7046,74127,PO,SPEC,Stichting Gabril,2014,4322104,,,,,4322104,5800,565682,64140,635622,,,,109210,4848516,,95424,95424,,,50945,63184,107380,6503,52500,6912,287424,176849,188826,,,49089,414764,,,,,,,,,,,,15125,5142,,,20267
7047,74127,PO,SPEC,Stichting Gabril,2015,3242053,739563,,,386806,4368422,6875,721324,140909,869108,,102720,19411,122131,5115399,,91529,91529,,,61486,83446,86107,5888,-163564,58790,132153,102982,62372,103063,,155242,423659,,,,,,,,,,,,15579,3985,,2178,21742
7048,74127,PO,SPEC,Stichting Gabril,2016,3413692,590747,,,393240,4397679,32994,738649,191786,963429,,,27483,27483,5333625,,101100,101100,,,71094,76618,95056,1342,25000,70623,339733,97307,30092,111516,,180771,419686,,,,,,,,,,,,11640,7502,,,19142
7049,74127,PO,SPEC,Stichting Gabril,2017,3545415,500681,127716,7029,481288,4662129,7250,359394,146448,513092,,,43717,43717,5131504,,85550,85550,,,65069,85984,99905,12127,,79497,342582,112864,84480,39030,,165975,402349,,,,,,,,,,,,13020,,,,13020
7050,74127,PO,SPEC,Stichting Gabril,2018,3541803,504436,164208,6881,482035,4699363,20935,380778,202174,603887,,,26920,26920,5276330,,86252,86252,,,88355,102698,114692,5367,,78135,389247,118963,58917,72046,,275478,525404,,,,,,,,,,,,13211,,,4027,17238
7051,74154,PO,BO5,Stg. Kath. Prim. Ond. R'daal,2014,18576584,4385841,,,2656746,25619171,-37693,1005478,866134,1833919,,,,1776056,25677034,,794167,794167,326626,,219040,557168,434558,55041,649713,124429,2366575,690546,866480,,,806139,2363165,,,,,,,,,,,,22688,1350,,,24038
7052,74154,PO,BO5,Stg. Kath. Prim. Ond. R'daal,2015,18384914,2513895,723651,1008177,2238699,24869336,185403,735606,835804,1756813,,1124017,296180,1420197,25205952,,792133,792133,300534,,220077,485507,486925,48295,1149846,136344,2827528,645923,907009,,,814523,2367455,,,,,,,,,,,,23535,1270,,,24805
7053,74154,PO,BO5,Stg. Kath. Prim. Ond. R'daal,2016,17644097,2501647,547478,954322,2038414,23685958,549250,749419,937740,2236409,,1165906,379223,1545129,24377238,,828480,828480,206774,,206859,475300,519343,46874,921191,107387,2483728,623898,932738,,,728194,2284830,,,,,,,,,,,,21962,4134,,,26096
7054,74154,PO,BO5,Stg. Kath. Prim. Ond. R'daal,2017,16833609,2236905,602412,33726,2357965,22064617,-268893,938344,724800,1394251,,19631,277964,297595,23161273,,877364,877364,110833,,185355,483441,515424,44590,1046458,109002,2495103,571701,41678,947003,,650798,2211180,,,,,,,,,,,,24158,949,,,25107
7055,74154,PO,BO5,Stg. Kath. Prim. Ond. R'daal,2018,17528075,2376941,810098,34101,2387707,23136922,266813,678052,602932,1547797,,,278566,278566,24406153,,867548,867548,204222,,199379,477592,509797,47193,1024680,129385,2592248,740050,37893,968312,,879716,2625971,,,,,,,,,,,,26547,1634,,,28181
7056,74374,VO,SSG4,Stichting Tabor College,2014,20652827,2598092,,,3127608,26378527,-10240,1021152,779378,1790290,,,,215638,27953179,,1289512,1289512,606989,,501031,411788,667590,37045,-321208,41241,1944476,1128326,631084,,,3470995,5230405,,,,,,,,,,,,24500,,,,24500
7057,74374,VO,SSG4,Stichting Tabor College,2015,21297010,2806547,,,2744208,26847765,61161,686763,909605,1657529,,,196177,196177,28309117,,2849974,2849974,775077,,602909,385996,674788,44367,-120750,32612,2394999,1180949,443215,,,3169456,4793620,,,,,,,,,,,,26789,,,,26789
7058,74374,VO,SSG4,Stichting Tabor College,2016,21318835,2832099,,,2629073,26780007,47080,473881,650810,1171771,,,213967,213967,27737811,,1163274,1163274,787929,,509835,389324,678950,40502,0,38917,2445457,1241238,477049,,,3135258,4853545,,,,,,,,,,,,42967,,,,42967
7059,74374,VO,SSG4,Stichting Tabor College,2017,21056699,2696766,,,3029458,26782923,5558,391208,744556,1141322,,,193910,193910,27730335,,858790,858790,662260,,383492,515076,654934,40908,-30793,28188,2254065,1280082,500912,,,2949948,4730942,,,,,,,,,,,,27013,,,,27013
7060,74374,VO,SSG4,Stichting Tabor College,2018,20499245,2668564,,,3085819,26253628,44760,434000,811034,1289794,,,186512,186512,27356910,,1140968,1140968,756200,,808369,405921,683782,40800,,35068,2730140,1063474,436397,,,3004605,4504476,,,,,,,,,,,,40483,,,,40483
7061,74426,PO,BO2,Stg. R. Kath. Onderwijs Huizen,2014,2859573,778687,,,412445,4050705,235,38088,95608,133931,,,,220427,3964209,,107867,107867,61996,,15689,44789,117959,3608,30000,7698,281739,117412,183057,,,39437,339906,,,,,,,,,,,,4089,,,,4089
7062,74426,PO,BO2,Stg. R. Kath. Onderwijs Huizen,2015,2880390,651358,,,353664,3885412,1061,,116442,117503,,169842,68917,238759,3764156,,100311,100311,5209,231,37200,60988,128230,2938,70000,3975,308771,131705,83113,100341,,29327,344486,,,,,,,,,,,,4211,,,,4211
7063,74426,PO,BO2,Stg. R. Kath. Onderwijs Huizen,2016,2799404,620083,,,330431,3749918,3227,42806,85940,131973,,129025,46600,175625,3706266,,105206,105206,62333,,19122,61151,107447,11504,79992,6250,347799,116694,69681,80776,,45513,312664,,,,,,,,,,,,908,,,,908
7064,74426,PO,BO2,Stg. R. Kath. Onderwijs Huizen,2017,2861051,603780,,,393795,3858626,12803,0,76538,89341,,98789,,98789,3849178,,113443,113443,26800,,26719,69129,87847,16846,80000,5184,312525,99893,71193,107998,,32847,311931,,,,,,,,,,,,8948,,,,8948
7065,74426,PO,BO2,Stg. R. Kath. Onderwijs Huizen,2018,3311823,757773,,,444396,4513992,32546,115040,72042,219628,,189442,39015,228457,4505163,,140581,140581,42653,,19345,66483,92544,10681,80000,6505,318211,123996,143851,93601,,60577,422025,,,,,,,,,,,,7835,,,,7835
7066,74466,PO,BO1,Ver. Pr.-Chr. B.O. Schipluiden,2014,431168,103236,,,61112,595516,1764,,19350,21114,,,,13880,602750,,17051,17051,,,4172,11145,515,1196,2900,4896,24824,23252,25511,,,18150,66913,,,,,,,,,,,,3570,,,,3570
7067,74466,PO,BO1,Ver. Pr.-Chr. B.O. Schipluiden,2015,434406,61241,18532,25725,52782,592686,-87,,12503,12416,,5594,9546,15140,589962,,19900,19900,,,3254,6374,985,1441,10000,1524,23578,24191,2012,22095,,15347,63645,,,,,,,,,,,,3364,,,,3364
7068,74492,PO,BO1,Ver. v. Prot.-Chr. Onderwijs,2014,1196698,269663,,,161242,1627603,-8707,500,62013,53806,,,,92076,1589333,,63313,63313,,,12694,22257,54355,,15500,3780,108586,120422,46970,,,56909,224301,,,,,,,,,,,,4731,,,,4731
7069,74492,PO,BO1,Ver. v. Prot.-Chr. Onderwijs,2015,1133431,164594,40120,64950,161242,1564337,1637,2795,57278,61710,,36513,21712,58225,1567822,,72340,72340,,,6342,48685,54218,3354,53531,4078,170208,53190,,39387,,60423,153000,,,,,,,,,,,,5336,,,,5336
7070,74492,PO,BO1,Ver. v. Prot.-Chr. Onderwijs,2016,1125181,165907,36179,52454,120642,1500363,1136,3025,37474,41635,,21634,68685,90319,1451679,,105010,105010,7500,,18684,31507,51611,1812,54500,23728,189342,56764,,40102,,63805,160671,,,,,,,,,,,,5869,,,,5869
7071,74492,PO,BO1,Ver. v. Prot.-Chr. Onderwijs,2017,1111386,169863,39236,38750,138199,1497434,-7927,420,42671,35164,,4624,27977,32601,1499997,,56387,56387,18018,,21753,23639,41972,3656,54500,35274,198812,36977,629,41115,,60312,139033,,,,,,,,,,,,6455,,,,6455
7072,74492,PO,BO1,Ver. v. Prot.-Chr. Onderwijs,2018,1168909,183176,52414,48325,144464,1597288,-407,2700,52734,55027,,25156,25893,51049,1601266,,58957,58957,18270,,27630,28103,43396,2098,54500,33356,207353,49500,1283,52088,,61807,164678,,,,,,,,,,,,7500,,,,7500
7073,74531,PO,BO6,Stg. Kind en Onderw. Rotterdam,2014,24119125,5681242,,,3383415,33183782,10936,862954,2126486,3000376,,,,1849608,34334550,,994484,994484,44295,,680898,896679,906300,114260,655000,58993,3356425,653029,1779926,,,2636132,5069087,,,,,,,,,,,,46464,12705,,,59169
7074,74531,PO,BO6,Stg. Kind en Onderw. Rotterdam,2015,24091549,5658746,,,2879443,32629738,141426,1451291,1385062,2977779,,,2047400,2047400,33560117,,1085939,1085939,34535,,760748,692466,987928,119728,1256069,49915,3901389,634573,1532,1563245,,2981470,5180820,,,,,,,,,,,,28194,11798,,,39992
7075,74531,PO,BO6,Stg. Kind en Onderw. Rotterdam,2016,23753152,3975679,,,2687208,30416039,-23398,1697021,984883,2658506,,,697587,697587,32376958,,1062510,1062510,212684,,826523,722046,1002022,82842,1250000,48737,4144854,613979,5321,1417494,,2867463,4904257,,,,,,,,,,,,40112,34129,,,74241
7076,74531,PO,BO6,Stg. Kind en Onderw. Rotterdam,2017,23905413,4144003,,,3205346,31254762,95696,2200245,1025387,3321328,,,440985,440985,34135105,,1126884,1126884,45304,,713748,764202,1097088,154224,1250000,48730,4073296,610375,,1738680,,2146160,4495215,,,,,,,,,,,,61980,16501,,,78481
7077,74531,PO,BO6,Stg. Kind en Onderw. Rotterdam,2018,26281230,4995947,,,3420403,34697580,-58043,2425942,1249208,3617107,,,538406,538406,37776281,,1398590,1398590,68439,,1062982,776089,1043250,194518,1250000,59879,4455157,636064,,1861938,,2342680,4840682,,,,,,,,,,,,77178,32872,,,110050
7078,74609,PO,BO1,Ver. Basisonderw. GG Berkenw.,2014,450112,89254,,,61020,600386,2042,29621,16618,48281,,,,54227,594440,,27543,27543,,,2203,11925,8785,1137,20000,5194,49244,32235,49428,,,16181,97844,,,,,,,,,,,,2426,,,,2426
7079,74609,PO,BO1,Ver. Basisonderw. GG Berkenw.,2015,409532,84709,0,0,47634,541875,-13980,53071,21696,60787,0,0,23511,23511,579151,0,36274,36274,0,0,1900,10024,11558,1392,56402,0,81276,23030,6411,42401,0,13950,85792,,,,,,,,,,,,3600,,,,3600
7080,74609,PO,BO1,Ver. Basisonderw. GG Berkenw.,2016,421759,83236,0,0,44856,549851,565,25894,18736,45195,0,0,15930,15930,579116,0,29391,29391,0,0,7252,10537,16806,5940,38000,572,79107,20661,7047,47416,0,15940,91064,,,,,,,,,,,,2632,,,,2632
7081,74609,PO,BO1,Ver. Basisonderw. GG Berkenw.,2017,451732,91556,,,56954,600242,-6435,24942,56112,74619,,,46677,46677,628184,0,38197,38197,0,0,7855,8193,16720,1787,39600,5991,80146,20476,7946,52531,0,15968,96921,,,,,,,,,,,,2410,,,,2410
7082,74609,PO,BO1,Ver. Basisonderw. GG Berkenw.,2018,673518,86931,2711,16244,66899,846303,-13281,22922,34868,44509,,,70172,70172,820640,0,46366,46366,0,0,9107,8704,17444,5270,39600,787,80912,27106,18507,55010,0,13583,114206,,,,,,,,,,,,2582,,,,2582
7083,74713,VO,SSG1,Griendencollege voor VMBO,2014,1980829,241462,,,275337,2497628,11469,36668,112395,160532,,,,108668,2549492,,140511,140511,81656,,,87473,56291,35493,-119313,3240,144840,275543,144804,,,118319,538666,,,,,,,,,,,,19287,,,,19287
7084,74713,VO,SSG1,Griendencollege voor VMBO,2015,2089380,277986,,,247991,2615357,65437,19815,47728,132980,50956,,46352,97308,2651029,,384272,384272,81585,,23376,75616,57166,25142,-45804,4853,221934,293262,143419,,,116860,553541,,,,,,,,,,,,28530,,,,28530
7085,74713,VO,SSG1,Griendencollege voor VMBO,2016,2017562,284583,,,233500,2535645,6748,87059,60632,154439,,81487,27196,108683,2581401,,18638,18638,101328,,36410,90687,50972,34775,87484,4082,405738,286819,158756,,,126336,571911,,,,,,,,,,,,16266,,,,16266
7086,74713,VO,SSG1,Griendencollege voor VMBO,2017,2110809,280877,,,279289,2670975,5724,99937,150303,255964,,9916,55203,65119,2861820,,25777,25777,108611,,,83816,49151,33744,130807,13525,419654,251437,171752,,,120082,543271,,,,,,,,,,,,8960,,,,8960
7087,74713,VO,SSG1,Griendencollege voor VMBO,2018,2163032,301092,,,292900,2757024,32041,82200,132255,246496,,67041,32540,99581,2903939,,54340,54340,89949,,,84857,55016,34041,179216,12490,455569,219864,172256,,,156740,548860,,,,,,,,,,,,14460,,,,14460
7088,74803,PO,SPEC,Stichting Adelante Onderwijs,2014,4690679,994194,,,659833,6344706,11016,15638,105816,132470,,,,,6477176,,52085,52085,,,18877,77789,85903,3337,,12375,198281,359273,168168,,,1132426,1659867,,,,,,,,,,,,9476,2762,538,2982,15758
7089,74803,PO,SPEC,Stichting Adelante Onderwijs,2015,4719858,542335,181283,254279,564816,6262571,28814,16832,148235,193881,,,,,6456452,,39797,39797,2217,,23973,83232,103699,3571,,19191,235883,307571,,184663,,1181390,1673624,,,,,,,,,,,,8935,4061,1228,3627,17851
7090,74803,PO,SPEC,Stichting Adelante Onderwijs,2016,4514387,547741,138526,10482,508716,5719852,-23821,48468,191253,215900,,,,,5935752,,32423,32423,,,29351,76412,104532,3278,,30801,244374,291042,,183305,,1413946,1888293,,,,,,,,,,,,7600,,1475,105,9180
7091,74803,PO,SPEC,Stichting Adelante Onderwijs,2017,4285333,548091,145515,8126,592044,5579109,-109899,243647,528352,662100,,,,,6241209,,22665,22665,,,4167,64004,101987,2746,,36451,209355,201804,,151009,,1662794,2015607,,,,,,,,,,,,7960,,2197,297,10454
7092,74803,PO,SPEC,Stichting Adelante Onderwijs,2018,4627251,636299,198738,8558,624725,6095571,4450,402606,310367,717423,,,,,6812994,,26235,26235,,,465,70161,88287,3010,,33441,195364,212377,,166714,,1691581,2070672,,,,,,,,,,,,8080,,1700,,9780
7093,74868,PO,BO1,Stg. Kath. Bas.ond. Meijel,2014,1588013,376182,,,228356,2192551,10248,20223,48891,79362,,,,93923,2177990,,79774,79774,,,14506,51290,6304,5231,,8757,86088,54060,126475,,,36298,216833,,,,,,,,,,,,1818,,,,1818
7094,74868,PO,BO1,Stg. Kath. Bas.ond. Meijel,2015,1593195,371094,,,192097,2156386,,5298,39343,44641,,46129,51436,97565,2103462,,87650,87650,,,15434,56478,6659,10652,,4636,93859,78925,80865,44731,,36068,240589,,,,,,,,,,,,2500,,,,2500
7095,74868,PO,BO1,Stg. Kath. Bas.ond. Meijel,2016,1689738,209059,,,178803,2077600,,38945,49917,88862,,,61846,61846,2104616,,99998,99998,,,13295,46256,8140,8553,123000,6714,205958,49519,65039,58231,,68974,241763,,,,,,,,,,,,2672,,,,2672
7096,74868,PO,BO1,Stg. Kath. Bas.ond. Meijel,2017,1646497,210034,,,212226,2068757,,26522,54675,81197,,,27640,27640,2122314,,90238,90238,,,16897,49124,6949,10321,123000,14530,220821,44799,60900,56423,,56406,218528,,,,,,,,,,,,3236,,,,3236
7097,74868,PO,BO1,Stg. Kath. Bas.ond. Meijel,2018,1731090,228785,,,214396,2174271,,32597,56913,89510,,,40795,40795,2222986,,79634,79634,,,13057,51497,8241,10227,123000,8155,214177,49938,58658,57013,,57749,223358,,,,,,,,,,,,3812,,,,3812
7098,74907,PO,BO1,Stg. RKS Heil. Ant. van Padua,2014,1247895,305929,,,181492,1735316,,77406,58282,135688,,,,72391,1798613,,95900,95900,19825,,29613,33608,52877,3464,,2347,141734,43315,116188,,,33144,192647,,,,,,,,,,,,1819,,,,1819
7099,74973,PO,BO1,Ver. Prot.-Chr. B.O. Sleeuwijk,2014,1066530,254112,,,153298,1473940,-1000,28389,1100,28489,,,,35082,1467347,,40977,40977,,803,11214,31140,4185,1459,8793,3218,60812,20759,42696,,,106489,169944,,,,,,,,,,,,3539,,,,3539
7100,74973,PO,BO1,Ver. Prot.-Chr. B.O. Sleeuwijk,2015,1067139,244712,,,128510,1440361,2527,24589,4175,31291,,,43047,43047,1428605,,47057,47057,,788,11495,26412,4511,1670,29637,3887,78400,22892,702,63360,,122057,209011,,,,,,,,,,,,3606,,,,3606
7101,74973,PO,BO1,Ver. Prot.-Chr. B.O. Sleeuwijk,2016,1086316,149621,34635,59763,122422,1452757,1498,25082,636,27216,0,21712,58843,80555,1399418,,48049,48049,,762,8678,37972,3959,1461,0,2915,55747,21352,242,68625,,129505,219724,,,,,,,,,,,,3630,,,,3630
7102,74973,PO,BO1,Ver. Prot.-Chr. B.O. Sleeuwijk,2017,1083435,152077,36400,45275,145229,1462416,6177,17908,-3173,20912,0,50993,23699,74692,1408636,,76401,76401,,727,6213,18005,4597,1413,,2199,33154,23585,34,78855,,138148,240622,,,,,,,,,,,,3691,,,,3691
