_id,PROVINCIE,BEVOEGD GEZAG NUMMER,BRIN NUMMER,VESTIGINGSNUMMER,VESTIGINGSNAAM,STRAATNAAM,HUISNUMMER-TOEVOEGING,POSTCODE,PLAATSNAAM,GEMEENTENUMMER,GEMEENTENAAM,DENOMINATIE,TELEFOONNUMMER,INTERNETADRES,STRAATNAAM CORRESPONDENTIEADRES,HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES,POSTCODE CORRESPONDENTIEADRES,PLAATSNAAM CORRESPONDENTIEADRES,NODAAL GEBIED CODE,NODAAL GEBIED NAAM,RPA-GEBIED CODE,RPA-GEBIED NAAM,WGR-GEBIED CODE,WGR-GEBIED NAAM,COROPGEBIED CODE,COROPGEBIED NAAM,ONDERWIJSGEBIED CODE,ONDERWIJSGEBIED NAAM,RMC-REGIO CODE,RMC-REGIO NAAM
1265,Gelderland,41616,17NR,17NR00,Sterrenschool Apeldoorn,Buys Ballotstraat,62,7316LB,APELDOORN,200,APELDOORN,Openbaar,555218828,www.sterrenschoolapeldoorn.nl,Buys Ballotstraat,62,7316LB,APELDOORN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1266,Gelderland,41616,17OV,17OV00,De Vliegenier,Laan van de Charleston,75,7323RV,APELDOORN,200,APELDOORN,Openbaar,553660012,www.obsdevliegenier.nl,Laan van de Charleston,75,7323RV,APELDOORN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1267,Gelderland,41616,17PK,17PK00,Openbare Basisschool Het Web,Descartesstraat,10,7323HX,APELDOORN,200,APELDOORN,Openbaar,553666630,www.obshetweb.nl,Descartesstraat,10,7323HX,APELDOORN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1268,Gelderland,41616,17PZ,17PZ00,Openbare Basisschool De Mheen,Tormentilstraat,71,7322KH,APELDOORN,200,APELDOORN,Openbaar,553662699,www.demheen.nl,Tormentilstraat,71,7322KH,APELDOORN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1269,Gelderland,41616,17RD,17RD00,Openbare Basisschool Rietendak,Zilverweg,29,7335DC,APELDOORN,200,APELDOORN,Openbaar,555331973,www.rietendakschool.nl,Zilverweg,29,7335DC,APELDOORN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1270,Gelderland,41616,17RQ,17RQ00,Openbare Basisschool De Eendracht,Beeklustweg,41,7335JC,APELDOORN,200,APELDOORN,Openbaar,555331876,www.eendracht-apeldoorn.nl,Beeklustweg,41,7335JC,APELDOORN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1271,Gelderland,41616,17SP,17SP00,Openbare Basisschool Meester Lugtmeijer,1e Wormenseweg,158,7331MR,APELDOORN,200,APELDOORN,Openbaar,555331820,www.meesterlugtmeijer.nl,1e Wormenseweg,158,7331MR,APELDOORN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1272,Gelderland,41616,17TJ,17TJ00,Openbare Basisschool De Reiziger,1e Wormenseweg,460,7333GZ,APELDOORN,200,APELDOORN,Openbaar,555331974,www.obsdereiziger.nl,1e Wormenseweg,460,7333GZ,APELDOORN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1273,Gelderland,41616,17TW,17TW00,Openbare Basisschool De Kosmos,Voldersdreef,301,7328CA,APELDOORN,200,APELDOORN,Openbaar,555337946,www.de-kosmos.nl,Voldersdreef,301,7328CA,APELDOORN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1274,Gelderland,41616,17UB,17UB00,Openbare Daltonschool De Horst,Glazeniershorst,402,7328TK,APELDOORN,200,APELDOORN,Openbaar,555337258,www.dehorst-apeldoorn.nl,Glazeniershorst,402,7328TK,APELDOORN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1275,Gelderland,41616,17UG,17UG00,Openbare Basisschool De Bongerd,Muntersdonk,13,7326BD,APELDOORN,200,APELDOORN,Openbaar,555337009,www.obsdebongerdapeldoorn.nl,Muntersdonk,13,7326BD,APELDOORN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1276,Gelderland,41616,17YV,17YV00,Openbare Basisschool De Marke,Holtrichtersveld,1,7327DJ,APELDOORN,200,APELDOORN,Openbaar,555410455,www.marke-apeldoorn.nl,Holtrichtersveld,1,7327DJ,APELDOORN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1277,Gelderland,41616,17YV,17YV01,Openbare Basisschool De Dalk,Klarenbeekseweg,129,7381BE,KLARENBEEK,200,APELDOORN,Openbaar,553011568,www.dedalk.nl,Valkeniersdonk,202,7326KP,APELDOORN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1278,Gelderland,41616,17ZF,17ZF00,Openbare Basisschool Beekbergen,Dorpstraat,28,7361AV,BEEKBERGEN,200,APELDOORN,Openbaar,555061205,www.obsbeekbergen.nl,Dorpstraat,28,7361AV,BEEKBERGEN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1279,Gelderland,41616,17ZK,17ZK00,Openbare Basisschool Oosterhuizen,Het Oude Veen,17,7364BZ,LIEREN,200,APELDOORN,Openbaar,555061363,www.obsoosterhuizen.nl,Het Oude Veen,17,7364BZ,LIEREN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1280,Gelderland,41616,17ZQ,17ZQ00,OBS De Tweede Stee,Reuweg,18,7371BZ,LOENEN GLD,200,APELDOORN,Openbaar,555051384,www.tweedestee.nl,Reuweg,18,7371BZ,LOENEN GLD,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1281,Gelderland,41616,18AF,18AF00,Openbare Basisschool Heuvellaan,Burglaan,44,7314BM,APELDOORN,200,APELDOORN,Openbaar,555790668,www.heuvellaan.nl,Burglaan,44,7314BM,APELDOORN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1282,Gelderland,41616,23RY,23RY00,Openbare Basisschool de Bundel,Anna Bijnsring,201,7321HG,APELDOORN,200,APELDOORN,Openbaar,553661644,www.obsdebundel.nl,Anna Bijnsring,201,7321HG,APELDOORN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1283,Gelderland,41616,27XE,27XE00,Openbare Basisschool Het Woudhuis,Ravelijn,55,7325NT,APELDOORN,200,APELDOORN,Openbaar,553602711,www.obshetwoudhuis.nl,Ravelijn,55,7325NT,APELDOORN,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1284,Gelderland,41617,04HX,04HX00,Dorpsschool Rozendaal,Akkerlaan,5,6891AL,ROZENDAAL,277,ROZENDAAL,Openbaar,263637194,"",Akkerlaan,5,6891AL,ROZENDAAL,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1285,Gelderland,41617,13QE,13QE00,Daalhuizen,Enkweg,10-A,6881LZ,VELP GLD,275,RHEDEN,Openbaar,263619346,"",Enkweg,10-A,6881LZ,VELP GLD,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1286,Gelderland,41617,13XP,13XP00,De Kameleon,Bronkhorstenstraat,2,6882DP,VELP GLD,275,RHEDEN,Openbaar,263646215,"",Bronkhorstenstraat,2,6882DP,VELP GLD,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1287,Gelderland,41617,14EB,14EB00,De Rheder Enk,Willem Barentszstraat,1,6991BA,RHEDEN,275,RHEDEN,Openbaar,264951231,"",Willem Barentszstraat,1,6991BA,RHEDEN,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1288,Gelderland,41617,14GV,14GV00,De Lappendeken,Parkweg,4,6994CN,DE STEEG,275,RHEDEN,Openbaar,264952533,"",Parkweg,4,6994CN,DE STEEG,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1289,Gelderland,41617,14LZ,14LZ00,Koningin Emmaschool,Vietorstraat,2,6953BR,DIEREN,275,RHEDEN,Openbaar,313414832,www.koninginemmaschooldieren.nl,Vietorstraat,2,6953BR,DIEREN,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1290,Gelderland,41617,15EI,15EI00,Openbare Bredeschool de Wensvogel,Geitenbergweg,3,6951GZ,DIEREN,275,RHEDEN,Openbaar,313414874,www.dewensvogel-dieren.nl,Geitenbergweg,3,6951GZ,DIEREN,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1291,Gelderland,41617,15HS,15HS00,Annie M G Schmidtschool,Valeriuslaan,18,6952EK,DIEREN,275,RHEDEN,Openbaar,313414077,"",Valeriuslaan,18,6952EK,DIEREN,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1292,Gelderland,41617,15NB,15NB00,basisschool de Expeditie,Meidoornlaan,195,6951LZ,DIEREN,275,RHEDEN,Openbaar,313422595,www.expeditie-dieren.nl,Meidoornlaan,195,6951LZ,DIEREN,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1293,Gelderland,41617,15PP,15PP00,Prinses Margrietschool,Dorpsweg,39,6956AN,SPANKEREN,275,RHEDEN,Openbaar,313414734,www.scholengroepveluwezoom.nl,Dorpsweg,39,6956AN,SPANKEREN,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1294,Gelderland,41621,07YD,07YD00,Julianaschool,Schoolstraat,1,6744WS,EDERVEEN,228,EDE,Protestants-Christelijk,318571170,http://www.juliana-ederveen.nl/,Schoolstraat,1,6744WS,EDERVEEN,29,Ede,10,De Vallei,16,Eem en Vallei,13,Veluwe,9,Arnhem en omstreken,16,Eem en Vallei
1295,Gelderland,41621,08XG,08XG00,CBS Korenmaat,Korenveld,1,3925SM,SCHERPENZEEL GLD,279,SCHERPENZEEL,Protestants-Christelijk,332772211,www.cbskorenmaat.nl,Korenveld,1,3925SM,SCHERPENZEEL GLD,35,Amersfoort,10,De Vallei,16,Eem en Vallei,13,Veluwe,10,Harderwijk-Amersfoort,16,Eem en Vallei
1296,Gelderland,41621,09UY,09UY00,Basisschool De Glashorst,Glashorst,24,3925BS,SCHERPENZEEL GLD,279,SCHERPENZEEL,Protestants-Christelijk,332772277,www.glashorst.nl,Postbus,69,3925ZH,SCHERPENZEEL GLD,35,Amersfoort,10,De Vallei,16,Eem en Vallei,13,Veluwe,10,Harderwijk-Amersfoort,16,Eem en Vallei
1297,Gelderland,41632,00DY,00DY00,Gereformeerde Basisschool het Sterrenlicht,Parkweg,34,8084GK,'T HARDE,230,ELBURG,Gereformeerd vrijgemaakt,525651415,www.hetsterrenlicht.nl,Parkweg,34,8084GK,'T HARDE,18,Zwolle,8,Noordwest-Veluwe,17,Noordwest-Veluwe,13,Veluwe,5,Zwolle-Meppel en omstreken,17,Noordwest-Veluwe
1298,Gelderland,41632,00GR,00GR00,Kristal Gereformeerde basisschool,Griftstraat,8,8181VZ,HEERDE,246,HEERDE,Gereformeerd vrijgemaakt,578693125,www.gbskristal.nl,Griftstraat,8,8181VZ,HEERDE,18,Zwolle,6,IJssel en Vecht,10,IJssel-Vecht,13,Veluwe,5,Zwolle-Meppel en omstreken,10,IJssel-Vecht
1299,Gelderland,41632,04RA,04RA00,Geref School De Zaaier,Dorpsweg,117,8051XT,HATTEM,244,HATTEM,Gereformeerd vrijgemaakt,384441886,www.gbsdezaaier.nl,Dorpsweg,117,8051XT,HATTEM,18,Zwolle,6,IJssel en Vecht,10,IJssel-Vecht,13,Veluwe,5,Zwolle-Meppel en omstreken,10,IJssel-Vecht
1300,Gelderland,41633,06BX,06BX00,D W van Dam van Brakelschool,Burgemeester Posweg,46-B,5306GE,BRAKEL,297,ZALTBOMMEL,Openbaar,418672042,www.obsbrakel.nl,Burgemeester Posweg,46-B,5306GE,BRAKEL,32,Zaltbommel,14,Rivierenland,15,Rivierenland,16,Zuidwest-Gelderland,12,Noord-Noord-Brabant,15,Rivierenland
1301,Gelderland,41633,06CX,06CX00,Openbare Basisschool De Bogerd,Kersenbogerd,2-4,5328GW,ROSSUM GLD,263,MAASDRIEL,Openbaar,418661367,www.debogerd.net,Postbus,37,5328ZG,ROSSUM GLD,69,'s-Hertogenbosch,14,Rivierenland,15,Rivierenland,16,Zuidwest-Gelderland,12,Noord-Noord-Brabant,15,Rivierenland
1302,Gelderland,41633,07GB,07GB00,Basisschool De Meidoorn,Kerkstraat,42,5331CE,KERKDRIEL,263,MAASDRIEL,Openbaar,418632948,www.demeidoorn.nl,Kerkstraat,42,5331CE,KERKDRIEL,69,'s-Hertogenbosch,14,Rivierenland,15,Rivierenland,16,Zuidwest-Gelderland,12,Noord-Noord-Brabant,15,Rivierenland
1303,Gelderland,41633,08HK,08HK00,Openbare Basisschool Den Boogerd,Donkerstraat,17,5308KB,AALST GLD,297,ZALTBOMMEL,Openbaar,418672626,www.obsdenboogerd.nl,Donkerstraat,17,5308KB,AALST GLD,32,Zaltbommel,14,Rivierenland,15,Rivierenland,16,Zuidwest-Gelderland,12,Noord-Noord-Brabant,15,Rivierenland
1304,Gelderland,41633,10BZ,10BZ00,Openbare Basisschool De Walsprong,Prins Clausstraat,2-A,5301RT,ZALTBOMMEL,297,ZALTBOMMEL,Openbaar,418512306,"",Prins Clausstraat,2-A,5301RT,ZALTBOMMEL,32,Zaltbommel,14,Rivierenland,15,Rivierenland,16,Zuidwest-Gelderland,12,Noord-Noord-Brabant,15,Rivierenland
1305,Gelderland,41633,10TT,10TT00,De Spelwert,De Zandkampen,48,5301WE,ZALTBOMMEL,297,ZALTBOMMEL,Openbaar,418512815,www.spelwert.nl,De Zandkampen,48,5301WE,ZALTBOMMEL,32,Zaltbommel,14,Rivierenland,15,Rivierenland,16,Zuidwest-Gelderland,12,Noord-Noord-Brabant,15,Rivierenland
1306,Gelderland,41633,18FJ,18FJ00,Tweestromen Basisschool,Bukestraat,3,6624AN,HEEREWAARDEN,263,MAASDRIEL,Openbaar,487571522,www.tweestromenschool.nl,Bukestraat,3,6624AN,HEEREWAARDEN,69,'s-Hertogenbosch,14,Rivierenland,15,Rivierenland,16,Zuidwest-Gelderland,12,Noord-Noord-Brabant,15,Rivierenland
1307,Gelderland,41633,21CZ,21CZ00,Openbare Basisschool De Lispeltuut Jenaplanschool,Kasteellaan,2-A,5321GL,HEDEL,263,MAASDRIEL,Openbaar,735993807,www.delispeltuut.nl,Postbus,117,5320AC,HEDEL,69,'s-Hertogenbosch,14,Rivierenland,15,Rivierenland,16,Zuidwest-Gelderland,12,Noord-Noord-Brabant,15,Rivierenland
1308,Gelderland,41634,07CM,07CM00,Jenaplanbasisschool 't Hogeland,Schotweg,2,8162GM,EPE,232,EPE,Algemeen bijzonder,578620426,"",Schotweg,2,8162GM,EPE,27,Apeldoorn,9,Stedendriehoek,11,Stedendriehoek,13,Veluwe,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek
1309,Gelderland,41638,05ZY,05ZY00,Openbare Basisschool De Zandheuvel,Leerdamseweg,1,4147BL,ASPEREN,1960,WEST BETUWE,Openbaar,345615222,www.obsdezandheuvel.nl,Leerdamseweg,1,4147BL,ASPEREN,33,Culemborg,14,Rivierenland,15,Rivierenland,16,Zuidwest-Gelderland,13,Utrecht en omstreken,15,Rivierenland
1310,Gelderland,41638,08FG,08FG00,o.b.s. de Schatkist,Achterweg,35,4171BA,HERWIJNEN,1960,WEST BETUWE,Openbaar,418581315,www.obsdeschatkistherwijnen.nl,Achterweg,35,4171BA,HERWIJNEN,33,Culemborg,14,Rivierenland,15,Rivierenland,16,Zuidwest-Gelderland,13,Utrecht en omstreken,15,Rivierenland
1311,Gelderland,41638,10BI,10BI00,Openbare Basisschool De Rietput,Leijenburgplein,2-A,4161AR,HEUKELUM,1960,WEST BETUWE,Openbaar,345618210,www.obsderietput.nl,Leijenburgplein,2-A,4161AR,HEUKELUM,33,Culemborg,14,Rivierenland,15,Rivierenland,16,Zuidwest-Gelderland,13,Utrecht en omstreken,15,Rivierenland
1312,Gelderland,41645,03VP,03VP00,Basisschool de Arcade,Blekerstraat,2,6828EW,ARNHEM,202,ARNHEM,"Samenwerking PC, RK",634352574,www.de-sterrenkring.nl,Damstraat,6,6811CB,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1313,Gelderland,41645,03XV,03XV00,Basisschool t Panorama,Mesdaglaan,70,6813GS,ARNHEM,202,ARNHEM,Rooms-Katholiek,264432926,www.bspanorama.nl,Mesdaglaan,70,6813GS,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1314,Gelderland,41645,03XW,03XW00,Jozef Sarto Arnhem,Beeldhouwerstraat,27-A 29,6824EG,ARNHEM,202,ARNHEM,"Samenwerking PC, RK",263614594,www.jozefsartoschool.nl,Beeldhouwerstraat,27-A 29,6824EG,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1315,Gelderland,41645,04ML,04ML00,Arnhemse Montessorischool te Arnhem,Nicolaas Maesstraat,6,6814LB,ARNHEM,202,ARNHEM,Algemeen bijzonder,264427025,"",Nicolaas Maesstraat,6,6814LB,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1316,Gelderland,41645,04QY,04QY00,Protestants Christelijke Basisschool De Troubadour,Rijksweg-West,63,6842BB,ARNHEM,202,ARNHEM,Protestants-Christelijk,263814623,www.troubadour-arnhem.nl,Rijksweg-West,63,6842BB,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1317,Gelderland,41645,04SP,04SP00,Arnhemse Schoolvereniging,Diependalseweg,2,6813GE,ARNHEM,202,ARNHEM,Algemeen bijzonder,264422094,www.basisschoolasv.nl,Diependalseweg,2,6813GE,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1318,Gelderland,41645,05BY,05BY00,Basisschool De Zyp,Peter van Anrooylaan,3,6815GT,ARNHEM,202,ARNHEM,"Samenwerking PC, RK",264422401,www.dezyp.nl,Peter van Anrooylaan,3,6815GT,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1319,Gelderland,41645,05IV,05IV00,Bernulphus-School,Pastoor Bruggemanlaan,10,6861GR,OOSTERBEEK,274,RENKUM,"Samenwerking PC, RK",263332458,www.bernulphusschool.nl,Postbus,143,6860AC,OOSTERBEEK,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1320,Gelderland,41645,05KR,05KR00,Basisschool De Dorendal,Bachlaan,23,6865EN,DOORWERTH,274,RENKUM,"Samenwerking PC, RK",263333892,"",Postbus,9,6865ZG,DOORWERTH,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1321,Gelderland,41645,09QQ,09QQ00,Marienbornschool,Marienbergweg,28,6862ZM,OOSTERBEEK,274,RENKUM,"Samenwerking PC, RK",263335274,www.demarienborn.nl,Postbus,127,6860AC,OOSTERBEEK,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1322,Gelderland,41645,15IU,15IU00,Julianaschool voor Protestants Christelijk Basisonderwijs,Alberdingk Thijmstraat,5,6824PC,ARNHEM,202,ARNHEM,Protestants-Christelijk,263616039,"",Alberdingk Thijmstraat,5,6824PC,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1323,Gelderland,41645,19NO,19NO00,Heyenoordschool,Gentiaanstraat,25,6813ES,ARNHEM,202,ARNHEM,Openbaar,264450676,"",Gentiaanstraat,25,6813ES,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1324,Gelderland,41645,19NR,19NR00,Pieter Brueghelschool,Bauerstraat,8,6813KZ,ARNHEM,202,ARNHEM,Openbaar,264436566,www.pieterbrueghelschool.nl,Bauerstraat,8,6813KZ,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1325,Gelderland,41645,19NX,19NX00,Jan Ligthartschool,Van Slichtenhorststraat,27-A,6821CJ,ARNHEM,202,ARNHEM,Openbaar,264450766,"",Van Slichtenhorststraat,27-A,6821CJ,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1326,Gelderland,41645,19OE,19OE00,"De Boomhut, openbare basisschool",Bernhardlaan,10,6824LE,ARNHEM,202,ARNHEM,Openbaar,264433102,www.obsdeboomhut.nl,Bernhardlaan,10,6824LE,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1327,Gelderland,41645,19OM,19OM00,BS De Witte Vlinder,Kloosterstraat,85-A,6824RC,ARNHEM,202,ARNHEM,Openbaar,264426479,www.bsdewittevlinder.nl,Kloosterstraat,85-A,6824RC,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1328,Gelderland,41645,19OR,19OR00,Kindcentrum De Werf,Laan van Presikhaaf,7,6826HA,ARNHEM,202,ARNHEM,Openbaar,263614069,www.kindcentrum-dewerf.nl,Laan van Presikhaaf,7,6826HA,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1329,Gelderland,41645,19OY,19OY00,De Parkschool,Kinderkamp,7,6825JA,ARNHEM,202,ARNHEM,Openbaar,263611134,www.de-parkschool.nl,Kinderkamp,7,6825JA,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1330,Gelderland,41645,19RD,19RD00,Hugo De Grootschool,Thorbeckestraat,21,6828TT,ARNHEM,202,ARNHEM,Openbaar,264431926,www.hugodegrootschool.nl/,Thorbeckestraat,21,6828TT,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1331,Gelderland,41645,19UB,19UB00,OBS de Monchyschool,Lupinestraat,12,6841GD,ARNHEM,202,ARNHEM,Openbaar,263212674,www.monchyschool.nl,Lupinestraat,12,6841GD,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1332,Gelderland,41645,19US,19US00,Het Mozaiek,Zwanebloemlaan,2,6832HG,ARNHEM,202,ARNHEM,Openbaar,263216844,"",Zwanebloemlaan,2,6832HG,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1333,Gelderland,41645,19VP,19VP00,OBS Da Vinci,Slochterenweg,27,6835CD,ARNHEM,202,ARNHEM,Openbaar,263230729,www.obsdavinciarnhem.nl,Slochterenweg,27,6835CD,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1334,Gelderland,41645,19VX,19VX00,IKC De Klimboom,Breezandpad,5,6843JM,ARNHEM,202,ARNHEM,Openbaar,263831995,www.ikcdeklimboom.nl,Breezandpad,5,6843JM,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1335,Gelderland,41645,19WE,19WE00,De Expeditie,Brabantweg,101,6844GA,ARNHEM,202,ARNHEM,Openbaar,263813862,www.expeditie-arnhem.nl,Brabantweg,101,6844GA,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
1336,Gelderland,41645,19WG,19WG00,De Lingelaar,Venlosingel,214,6845JE,ARNHEM,202,ARNHEM,Openbaar,263831646,www.delingelaar.nl,Venlosingel,214,6845JE,ARNHEM,26,Arnhem,11,IJssel en Rijn,14,Arnhem/Nijmegen,15,Arnhem/Nijmegen,9,Arnhem en omstreken,14,Arnhem/Nijmegen
